video_name,label,success,absdiff_std,boundary_score_max,boundary_score_mean,boundary_score_std,bvp_std,d3_temporal_score,highfreq_score,identity_sim_mean,identity_sim_min,identity_sim_std,patch_corr_mean,patch_signal_std_mean,pseudo_snr_db
0000_fake.mp4,fake,True,0.025487933362837455,8.198717489242554,4.687875481362212,1.16278548183445,0.09858617449442086,0.8245664238929749,0.030066275969147682,0.9440804182135901,0.8749828737789241,0.016804432042620193,0.21757187481727785,0.21919760143793593,-5.8007224281507765
0001_fake.mp4,fake,True,0.03428944577292635,13.934905035495758,11.701902125527461,1.0250721958025946,0.11405771487235243,1.5276484489440918,0.011509688571095467,0.9267081167300608,0.8318760350842592,0.02476967495992002,0.09945628029486932,0.36860505538983035,-5.920412253628793
0002_fake.mp4,fake,True,0.022012561718978068,16.656212749481202,11.781231386583359,1.7925640259822881,0.0818745514352973,1.1539380550384521,0.013797882944345474,0.9215350607084914,0.7813423450377955,0.0336004316331147,0.12693610874198438,0.23399645972773883,-8.174243676003604
0003_fake.mp4,fake,True,nan,13.993703606128694,8.957207314935891,1.9357962933112856,nan,0.9855270981788635,0.016146332025527954,0.912877239738655,0.7935693804048857,0.03584558264292173,nan,nan,nan
0004_fake.mp4,fake,True,nan,9.793092184066772,4.320091980757385,2.0845316231952684,nan,2.6453425884246826,0.014862904325127602,0.8677662611878519,0.6443702418186655,0.08330666941991825,nan,nan,nan
0005_fake.mp4,fake,True,nan,56.45114170074463,5.323933361266788,4.932698613288038,nan,4.6577911376953125,0.03580424562096596,0.782923281457786,0.042790249680937455,0.16841307224756114,nan,nan,nan
0006_fake.mp4,fake,True,nan,5.897085928916931,2.6439734695197865,0.9829404356264426,nan,1.3098253011703491,0.015421387739479542,0.9094508068738295,0.6881411997701119,0.0433903123796199,nan,nan,nan
0007_fake.mp4,fake,True,0.01727049894040426,13.88657814502716,6.978387656547129,2.934907537510243,0.06194754789135833,3.196662664413452,0.016280053183436394,0.8970246858463939,0.41303277110353026,0.08644474642126866,0.055239093635472934,0.24990174339214982,-3.6006440991254522
0008_fake.mp4,fake,True,0.0290244170531898,14.064816069602967,8.981758790835451,2.1447826898639137,0.11316884136808848,1.2853353023529053,0.01867034286260605,0.9239847504583529,0.745640845688259,0.03866464508714707,0.2137843233710547,0.2657107239966314,-3.948385214653114
0009_fake.mp4,fake,True,0.021604748698275018,15.6931626701355,11.41280630101996,1.7996618624127179,0.08431064026541904,1.9295978546142578,0.019515153020620346,0.9530037299005027,0.894411115466879,0.017294331893084408,0.23851342527180874,0.1786505356515249,-7.438205243212054
0010_fake.mp4,fake,True,0.021321911778309995,17.44694160461426,10.56841821853407,2.6809604804377534,0.0867458277209002,1.475080966949463,0.01761319488286972,0.940158899925008,0.6044401123997799,0.09649491081325769,0.1204214984860699,0.3024795091874937,-7.962822802083547
0011_fake.mp4,fake,True,0.020253387927734193,12.190012488365173,7.391038567441014,1.489407907179922,0.08754591142560761,1.0334832668304443,0.0396176353096962,0.9152304477560397,0.7759071347353836,0.04017771816716671,0.11502605980392243,0.34092050956093756,-1.2773246436741956
